season,week,source,scoring,position,player,player_clean,team,fpid,mflid,filename,fp_points_std,fp_points_half,fp_points_ppr,fp_receptions,fp_receiving_yds,fp_receiving_tds,fp_rush_att,fp_rush_yds,fp_rush_tds,fp_pass_att,fp_pass_cmp,fp_pass_yds,fp_pass_tds,fp_pass_int,fp_fumbles,fp_ret_tds,fp_2pt_tds
2024,5,fantasypros_api,STD,TE,Jordan Akins,jordan akins,FA,17415,13753.0,jordan-akins.php,1.47,2.11,2.75,1.28,10.45,0.07,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Harrison Bryant,harrison bryant,SEA,19389,14875.0,harrison-bryant.php,1.4,1.98,2.55,1.15,10.23,0.07,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Ja'Tavion Sanders,jatavion sanders,CAR,24334,16643.0,jatavion-sanders.php,1.4,1.94,2.47,1.08,10.79,0.06,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Josh Oliver,josh oliver,MIN,18487,14209.0,josh-oliver.php,1.52,1.99,2.46,0.95,10.18,0.09,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Daniel Bellinger,daniel bellinger,TEN,24238,15873.0,daniel-bellinger.php,1.25,1.76,2.27,1.01,9.25,0.06,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Kylen Granson,kylen granson,TEN,22841,15419.0,kylen-granson.php,1.32,1.76,2.2,0.88,9.22,0.07,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jeremy Ruckert,jeremy ruckert,NYJ,23742,15796.0,jeremy-ruckert.php,1.23,1.7,2.17,0.94,9.16,0.05,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Lucas Krull,lucas krull,DEN,24240,15970.0,lucas-krull.php,1.2,1.68,2.17,0.97,9.7,0.04,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Darnell Washington,darnell washington,PIT,22967,16216.0,darnell-washington.php,1.26,1.68,2.1,0.85,8.45,0.07,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Mo Alie-Cox,mo alie-cox,IND,16579,13246.0,mo-alie-cox.php,1.26,1.62,1.97,0.71,8.07,0.08,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Elijah Higgins,elijah higgins,ARI,23119,16333.0,elijah-higgins.php,1.03,1.45,1.88,0.85,8.0,0.04,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,AJ Barner,aj barner,SEA,26335,16723.0,aj-barner.php,1.04,1.43,1.81,0.77,7.52,0.05,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Blake Whiteheart,blake whiteheart,CLE,25657,16940.0,blake-whiteheart.php,0.91,1.29,1.66,0.75,6.31,0.05,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Drew Ogletree,drew ogletree,IND,24561,15916.0,andrew-ogletree.php,1.0,1.32,1.64,0.63,6.82,0.05,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Drew Sample,drew sample,CIN,18561,14146.0,drew-sample.php,0.9,1.25,1.6,0.7,6.34,0.05,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Davis Allen,davis allen,LAR,23761,16219.0,davis-allen.php,0.93,1.25,1.58,0.65,6.57,0.05,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Nate Adkins,nate adkins,DEN,25881,16474.0,nate-adkins.php,0.85,1.19,1.53,0.69,6.38,0.04,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Luke Schoonmaker,luke schoonmaker,DAL,25267,16221.0,luke-schoonmaker.php,0.88,1.2,1.52,0.65,6.48,0.04,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Cade Stover,cade stover,HOU,25269,16642.0,cade-stover.php,0.84,1.13,1.42,0.58,5.96,0.04,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Pharaoh Brown,pharaoh brown,FA,16937,13994.0,pharaoh-brown.php,0.79,1.07,1.34,0.55,5.62,0.04,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Durham Smythe,durham smythe,BAL,17508,13676.0,durham-smythe.php,0.74,1.02,1.3,0.56,4.97,0.04,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jared Wiley,jared wiley,KC,26343,16648.0,jared-wiley.php,0.77,1.02,1.28,0.51,5.3,0.04,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Adam Trautman,adam trautman,DEN,19423,14870.0,adam-trautman.php,0.73,0.99,1.26,0.53,5.26,0.03,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Gerald Everett,gerald everett,FA,16459,13236.0,gerald-everett.php,0.64,0.94,1.23,0.59,5.2,0.02,,,,,,,,,0.01,0.0,0.0
2024,5,fantasypros_api,STD,TE,Hunter Long,hunter long,JAC,22783,15334.0,hunter-long.php,0.67,0.9,1.13,0.46,4.88,0.03,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Julian Hill,julian hill,NE,25824,16425.0,julian-hill.php,0.63,0.85,1.07,0.44,4.16,0.04,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Eric Saubert,eric saubert,SEA,16706,13315.0,eric-saubert.php,0.61,0.8,0.99,0.38,4.0,0.04,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Connor Heyward,connor heyward,LV,24562,15800.0,connor-heyward.php,0.57,0.78,0.98,0.41,4.14,0.03,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,John Bates,john bates,WAS,22833,15344.0,john-bates.php,0.51,0.72,0.93,0.41,3.92,0.02,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Payne Durham,payne durham,TB,25346,16218.0,payne-durham.php,0.51,0.68,0.86,0.35,3.29,0.03,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Josiah Deguara,josiah deguara,FA,19456,14876.0,josiah-deguara.php,0.46,0.65,0.85,0.4,3.76,0.01,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Charlie Kolar,charlie kolar,LAC,22756,15795.0,charlie-kolar.php,0.42,0.57,0.72,0.29,3.04,0.02,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Quintin Morris,quintin morris,JAC,22820,15341.0,quintin-morris.php,0.42,0.53,0.65,0.24,2.36,0.03,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Charlie Woerner,charlie woerner,ATL,19665,14984.0,charlie-woerner.php,0.34,0.46,0.58,0.24,2.2,0.02,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Chris Manhertz,chris manhertz,NYG,14014,12955.0,chris-manhertz.php,0.35,0.47,0.58,0.23,2.3,0.02,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Will Mallory,will mallory,IND,23821,16220.0,will-mallory.php,0.34,0.44,0.54,0.21,2.2,0.02,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Brevyn Spann-Ford,brevyn spann-ford,DAL,26003,16647.0,brevyn-spann-ford.php,0.28,0.37,0.46,0.19,1.9,0.02,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Ben Sinnott,ben sinnott,WAS,26310,16644.0,ben-sinnott.php,0.28,0.37,0.45,0.17,1.79,0.02,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Tanner Conner,tanner conner,NYG,24216,15991.0,tanner-conner.php,0.22,0.31,0.39,0.17,1.61,0.01,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Tip Reiman,tip reiman,ARI,26432,16706.0,tip-reiman.php,0.21,0.29,0.37,0.16,1.52,0.01,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jordan Matthews,jordan matthews,FA,12124,11676.0,jordan-matthews.php,0.09,0.12,0.14,0.06,0.59,0.01,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Robert Tonyan,robert tonyan,FA,16502,13427.0,robert-tonyan.php,0.07,0.1,0.14,0.07,0.7,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Dallin Holker,dallin holker,FA,24732,16807.0,dallin-holker.php,0.03,0.05,0.06,0.03,0.33,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Albert Okwuegbunam Jr.,albert okwuegbunam,LV,18246,14873.0,albert-okwuegbunam.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Anthony Firkser,anthony firkser,FA,16787,13919.0,anthony-firkser.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Armani Rogers,armani rogers,FA,24242,15990.0,armani-rogers.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Ben Ellefson,ben ellefson,FA,19698,15088.0,ben-ellefson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Ben Sims,ben sims,MIA,25349,16483.0,ben-sims.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Blake Bell,blake bell,FA,13966,12213.0,blake-bell.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Brady Russell,brady russell,SEA,25731,16496.0,brady-russell.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Brandon Dillon,brandon dillon,FA,18400,14665.0,brandon-dillon.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Brayden Willis,brayden willis,SF,25469,16367.0,brayden-willis.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Brenden Bates,brenden bates,CLE,26437,16962.0,brenden-bates.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Brock Wright,brock wright,DET,23341,15626.0,brock-wright.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Brycen Hopkins,brycen hopkins,FA,19234,14868.0,brycen-hopkins.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Cameron Brate,cameron brate,FA,13470,12110.0,cameron-brate.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Cameron Latu,cameron latu,PHI,24331,16217.0,cameron-latu.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Cethan Carter,cethan carter,FA,16543,13369.0,cethan-carter.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Chase Allen,chase allen,FA,19462,,chase-allen-te.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Chig Okonkwo,chig okonkwo,WAS,23982,15889.0,chigoziem-okonkwo.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Chris Myarick,chris myarick,FA,19098,15620.0,chris-myarick.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,C.J. Uzomah,cj uzomah,FA,14084,12317.0,cj-uzomah.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Cole Fotheringham,cole fotheringham,FA,24886,16435.0,cole-fotheringham.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Cole Turner,cole turner,MIA,23727,15803.0,cole-turner.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Colson Yankoff,colson yankoff,WAS,26576,16898.0,colson-yankoff.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Curtis Hodges,curtis hodges,FA,24630,16406.0,curtis-hodges.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Dallas Goedert,dallas goedert,PHI,17270,13674.0,dallas-goedert.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Dan Arnold,dan arnold,FA,17143,13880.0,dan-arnold.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Darrell Daniels,darrell daniels,FA,16582,13396.0,darrell-daniels.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Darren Waller,darren waller,FA,14104,12263.0,darren-waller.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,David Martin-Robinson,david martin-robinson,TEN,26922,16831.0,david-martin-robinson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,David Wells,david wells,FA,17443,14355.0,david-wells.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Devin Asiasi,devin asiasi,FA,19435,14936.0,devin-asiasi.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Donald Parham Jr.,donald parham,FA,18835,14341.0,donald-parham.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,E.J. Jenkins,ej jenkins,PHI,25756,16919.0,ej-jenkins.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Eric Tomlinson,eric tomlinson,FA,14339,13065.0,eric-tomlinson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Garrett Griffin,garrett griffin,FA,16252,13546.0,garrett-griffin.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Geoff Swaim,geoff swaim,FA,14164,12378.0,geoff-swaim.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Giovanni Ricci,giovanni ricci,FA,19756,15054.0,giovanni-ricci.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Grant Calcaterra,grant calcaterra,PHI,24180,15804.0,grant-calcaterra.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Hayden Hurst,hayden hurst,FA,17283,13680.0,hayden-hurst.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Hunter Kampmoyer,hunter kampmoyer,FA,23386,,hunter-kampmoyer.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Ian Thomas,ian thomas,LV,17387,13678.0,ian-thomas.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Irv Smith Jr.,irv smith,FA,18610,14141.0,irv-smith-jr.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jack Stoll,jack stoll,CLE,23193,15541.0,jack-stoll.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jacob Hollister,jacob hollister,FA,16527,13391.0,jacob-hollister.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jake Tonges,jake tonges,SF,24778,16036.0,jake-tonges.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jalen Wydermyer,jalen wydermyer,FA,23145,15793.0,jalen-wydermyer.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,James Mitchell,james mitchell,CAR,23174,15909.0,james-mitchell.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jared Pinkney,jared pinkney,FA,19250,14872.0,jared-pinkney.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jesper Horsted,jesper horsted,FA,18482,14752.0,jesper-horsted.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jesse James,jesse james,FA,13959,12211.0,jesse-james.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jimmy Graham,jimmy graham,FA,9712,9925.0,jimmy-graham.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Jody Fortson Jr.,jody fortson,FA,18831,15070.0,joe-fortson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,John FitzPatrick,john fitzpatrick,FA,24181,15925.0,john-fitzpatrick.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,John Samuel Shenker,john samuel shenker,FA,25907,16951.0,john-shenker.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Josh Pederson,josh pederson,FA,23255,,josh-pederson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Josh Whyle,josh whyle,GB,22923,16312.0,josh-whyle.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Kendall Blanton,kendall blanton,FA,18431,14357.0,kendall-blanton.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Kenny Yeboah,kenny yeboah,FA,22815,15339.0,kenny-yeboah.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Kevin Rader,kevin rader,FA,17802,14363.0,kevin-radar.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Ko Kieft,ko kieft,TB,24568,15929.0,ko-kieft.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Kyle Rudolph,kyle rudolph,FA,9906,10312.0,kyle-rudolph.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Logan Thomas,logan thomas,FA,12095,11647.0,logan-thomas.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Marcedes Lewis,marcedes lewis,FA,9413,8269.0,marcedes-lewis.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Mason Schreck,mason schreck,FA,16541,13366.0,mason-schreck.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Matt Bushman,matt bushman,FA,22865,15506.0,matt-bushman.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Matt Sokol,matt sokol,FA,18921,15213.0,matt-sokol.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Maxx Williams,maxx williams,FA,13919,12206.0,maxx-williams.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Miller Forristall,miller forristall,FA,22831,15534.0,miller-forristall.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Mitchell Wilcox,mitchell wilcox,FA,19510,15563.0,mitchell-wilcox.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Nick Boyle,nick boyle,FA,13963,12328.0,nick-boyle.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Nick Muse,nick muse,FA,24239,15937.0,nick-muse.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Nick Vannett,nick vannett,LAR,15645,12680.0,nick-vannett.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Nikola Kalinic,nikola kalinic,CHI,24144,16135.0,nikola-kalinic.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Noah Togiai,noah togiai,FA,19688,15080.0,noah-togiai.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,O.J. Howard,oj howard,FA,16380,13188.0,oj-howard.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Parker Hesse,parker hesse,FA,19067,15564.0,parker-hesse.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Peyton Hendershot,peyton hendershot,FA,22971,16000.0,peyton-hendershot.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Princeton Fant,princeton fant,DAL,25939,16986.0,princeton-fant.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Richard Rodgers,richard rodgers,FA,12233,11785.0,richard-rodgers.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Rodney Williams,rodney williams,FA,24820,16524.0,rodney-williams-te.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Roger Carter Jr.,roger carter,FA,24808,,roger-carter.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Ross Dwelley,ross dwelley,FA,17886,13988.0,ross-dwelley.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Ryan Griffin,ryan griffin,FA,11830,11399.0,ryan-griffin.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Sam LaPorta,sam laporta,DET,22978,16214.0,sam-laporta.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Sammis Reyes,sammis reyes,FA,23212,15374.0,sammis-reyes.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Sean McKeon,sean mckeon,IND,19726,15097.0,sean-mckeon.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Shane Zylstra,shane zylstra,BUF,23461,15604.0,shane-zylstra.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Stephen Anderson,stephen anderson,FA,15760,12859.0,stephen-anderson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Stephen Carlson,stephen carlson,CHI,18757,14488.0,stephen-carlson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Stephen Sullivan,stephen sullivan,FA,19641,15026.0,stephen-sullivan.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Stone Smartt,stone smartt,PHI,24621,16113.0,stone-smartt.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Teagan Quitoriano,teagan quitoriano,ARI,24182,15905.0,teagan-quitoriano.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Thomas Odukoya,thomas odukoya,FA,25206,,thomas-odukoya.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,T.J. Hockenson,tj hockenson,MIN,18290,14138.0,tj-hockenson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Tommy Hudson,tommy hudson,FA,19893,15544.0,tommy-hudson.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Tommy Sweeney,tommy sweeney,FA,18325,14294.0,tommy-sweeney.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
2024,5,fantasypros_api,STD,TE,Tony Poljan,tony poljan,FA,22840,15340.0,tony-poljan.php,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
