season,week,source,position,player,player_raw,player_clean,team,fp_receptions,fp_receiving_yds,fp_receiving_tds,fp_rush_att,fp_rush_yds,fp_rush_tds,fp_fantasy_points
2024,15,fantasypros_web,TE,Tanner Hudson,Tanner Hudson CIN,tanner hudson,CIN,1.7,15.3,0.1,,,,2.2
2024,15,fantasypros_web,TE,Colby Parkinson,Colby Parkinson LAR,colby parkinson,LAR,1.4,14.7,0.1,,,,2.1
2024,15,fantasypros_web,TE,Dawson Knox,Dawson Knox BUF,dawson knox,BUF,1.3,12.4,0.1,,,,1.8
2024,15,fantasypros_web,TE,Lucas Krull,Lucas Krull DEN,lucas krull,DEN,1.4,13.1,0.1,,,,1.8
2024,15,fantasypros_web,TE,Darnell Washington,Darnell Washington PIT,darnell washington,PIT,1.2,13.1,0.1,,,,1.8
2024,15,fantasypros_web,TE,AJ Barner,AJ Barner SEA,aj barner,SEA,1.3,12.8,0.1,,,,1.7
2024,15,fantasypros_web,TE,Luke Farrell,Luke Farrell SF,luke farrell,SF,1.4,12.4,0.1,,,,1.7
2024,15,fantasypros_web,TE,Kylen Granson,Kylen Granson TEN,kylen granson,TEN,1.1,13.0,0.1,,,,1.7
2024,15,fantasypros_web,TE,Josh Whyle,Josh Whyle GB,josh whyle,GB,1.1,11.4,0.1,,,,1.7
2024,15,fantasypros_web,TE,Blake Whiteheart,Blake Whiteheart CLE,blake whiteheart,CLE,1.2,11.5,0.1,,,,1.6
2024,15,fantasypros_web,TE,Luke Schoonmaker,Luke Schoonmaker DAL,luke schoonmaker,DAL,0.9,10.1,0.1,,,,1.5
2024,15,fantasypros_web,TE,Adam Trautman,Adam Trautman DEN,adam trautman,DEN,1.0,10.0,0.1,,,,1.5
2024,15,fantasypros_web,TE,Mo Alie-Cox,Mo Alie-Cox IND,mo aliecox,IND,0.9,11.2,0.1,,,,1.5
2024,15,fantasypros_web,TE,Drew Sample,Drew Sample CIN,drew sample,CIN,1.1,9.0,0.1,,,,1.4
2024,15,fantasypros_web,TE,Brock Wright,Brock Wright DET,brock wright,DET,0.9,8.2,0.1,,,,1.2
2024,15,fantasypros_web,TE,Davis Allen,Davis Allen LAR,davis allen,LAR,0.8,7.8,0.1,,,,1.2
2024,15,fantasypros_web,TE,Nick Vannett,Nick Vannett LAR,nick vannett,LAR,0.9,7.4,0.1,,,,1.1
2024,15,fantasypros_web,TE,Elijah Higgins,Elijah Higgins ARI,elijah higgins,ARI,0.8,7.6,0.1,,,,1.1
2024,15,fantasypros_web,TE,Hunter Long,Hunter Long JAC,hunter long,JAX,0.9,7.4,0.1,,,,1.1
2024,15,fantasypros_web,TE,Julian Hill,Julian Hill NE,julian hill,NE,0.8,6.8,0.1,,,,1.1
2024,15,fantasypros_web,TE,Eric Saubert,Eric Saubert SEA,eric saubert,SEA,0.7,7.0,0.1,,,,1.0
2024,15,fantasypros_web,TE,Drew Ogletree,Drew Ogletree IND,drew ogletree,IND,0.6,6.4,0.0,,,,0.9
2024,15,fantasypros_web,TE,Durham Smythe,Durham Smythe BAL,durham smythe,BAL,0.7,6.2,0.0,,,,0.9
2024,15,fantasypros_web,TE,Chris Manhertz,Chris Manhertz NYG,chris manhertz,NYG,0.7,6.5,0.0,,,,0.8
2024,15,fantasypros_web,TE,Charlie Woerner,Charlie Woerner ATL,charlie woerner,ATL,0.6,5.7,0.0,,,,0.8
2024,15,fantasypros_web,TE,Johnny Mundt,Johnny Mundt PHI,johnny mundt,PHI,0.6,5.6,0.0,,,,0.8
2024,15,fantasypros_web,TE,Ben Sinnott,Ben Sinnott WAS,ben sinnott,WSH,0.5,4.8,0.0,,,,0.7
2024,15,fantasypros_web,TE,Luke Musgrave,Luke Musgrave GB,luke musgrave,GB,0.5,5.0,0.0,,,,0.7
2024,15,fantasypros_web,TE,David Martin-Robinson,David Martin-Robinson TEN,david martinrobinson,TEN,0.5,4.9,0.0,,,,0.7
2024,15,fantasypros_web,TE,Nate Adkins,Nate Adkins DEN,nate adkins,DEN,0.5,4.3,0.0,,,,0.6
2024,15,fantasypros_web,TE,Will Mallory,Will Mallory IND,will mallory,IND,0.3,3.6,0.0,,,,0.5
2024,15,fantasypros_web,TE,Brevyn Spann-Ford,Brevyn Spann-Ford DAL,brevyn spannford,DAL,0.3,2.9,0.0,,,,0.4
2024,15,fantasypros_web,TE,John Bates,John Bates WAS,john bates,WSH,0.3,3.3,0.0,,,,0.4
2024,15,fantasypros_web,TE,Ben Sims,Ben Sims MIA,ben sims,MIA,0.3,2.6,0.0,,,,0.4
2024,15,fantasypros_web,TE,Tip Reiman,Tip Reiman ARI,tip reiman,ARI,0.3,2.6,0.0,,,,0.4
2024,15,fantasypros_web,TE,Greg Dulcich,Greg Dulcich MIA,greg dulcich,MIA,0.2,2.5,0.0,,,,0.3
2024,15,fantasypros_web,TE,Jaheim Bell,Jaheim Bell PIT,jaheim bell,PIT,0.2,2.4,0.0,,,,0.3
2024,15,fantasypros_web,TE,Harrison Bryant,Harrison Bryant SEA,harrison bryant,SEA,0.2,2.1,0.0,,,,0.3
2024,15,fantasypros_web,TE,Payne Durham,Payne Durham TB,payne durham,TB,0.2,2.1,0.0,,,,0.3
2024,15,fantasypros_web,TE,Quintin Morris,Quintin Morris JAC,quintin morris,JAX,0.1,1.3,0.0,,,,0.2
2024,15,fantasypros_web,TE,Connor Heyward,Connor Heyward LV,connor heyward,LV,0.2,1.8,0.0,,,,0.2
2024,15,fantasypros_web,TE,Shane Zylstra,Shane Zylstra BUF,shane zylstra,BUF,0.1,1.0,0.0,,,,0.2
2024,15,fantasypros_web,TE,Tyler Higbee,Tyler Higbee LAR,tyler higbee,LAR,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Ian Thomas,Ian Thomas LV,ian thomas,LV,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Albert Okwuegbunam Jr.,Albert Okwuegbunam Jr. LV,albert okwuegbunam,LV,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Stephen Carlson,Stephen Carlson CHI,stephen carlson,CHI,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Lawrence Cager,Lawrence Cager WAS,lawrence cager,WSH,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Sean McKeon,Sean McKeon IND,sean mckeon,IND,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Feleipe Franks,Feleipe Franks CAR,feleipe franks,CAR,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,James Mitchell,James Mitchell CAR,james mitchell,CAR,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Cole Turner,Cole Turner MIA,cole turner,MIA,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Justin Shorter,Justin Shorter LV,justin shorter,LV,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Nikola Kalinic,Nikola Kalinic CHI,nikola kalinic,CHI,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Teagan Quitoriano,Teagan Quitoriano ARI,teagan quitoriano,ARI,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Tanner Conner,Tanner Conner NYG,tanner conner,NYG,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Cameron Latu,Cameron Latu PHI,cameron latu,PHI,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Ko Kieft,Ko Kieft TB,ko kieft,TB,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Jake Tonges,Jake Tonges SF,jake tonges,SF,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Brayden Willis,Brayden Willis SF,brayden willis,SF,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,E.J. Jenkins,E.J. Jenkins PHI,ej jenkins,PHI,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Princeton Fant,Princeton Fant DAL,princeton fant,DAL,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Cam Grandy,Cam Grandy CIN,cam grandy,CIN,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Jack Westover,Jack Westover NE,jack westover,NE,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Brenden Bates,Brenden Bates CLE,brenden bates,CLE,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,TE,Colson Yankoff,Colson Yankoff WAS,colson yankoff,WSH,0.0,0.0,0.0,,,,0.0
2024,15,fantasypros_web,WR,Ja'Marr Chase,Ja'Marr Chase CIN,jamarr chase,CIN,7.1,92.7,0.7,0.1,0.5,0.0,13.3
2024,15,fantasypros_web,WR,Justin Jefferson,Justin Jefferson MIN,justin jefferson,MIN,6.0,89.6,0.6,0.0,0.2,0.0,12.2
2024,15,fantasypros_web,WR,Puka Nacua,Puka Nacua LAR,puka nacua,LAR,6.7,87.6,0.5,0.8,4.1,0.0,12.2
2024,15,fantasypros_web,WR,Nico Collins,Nico Collins HOU,nico collins,HOU,6.3,90.9,0.5,0.0,0.2,0.0,11.8
2024,15,fantasypros_web,WR,Amon-Ra St. Brown,Amon-Ra St. Brown DET,amonra st brown,DET,6.7,75.5,0.5,0.3,1.7,0.0,11.0
2024,15,fantasypros_web,WR,Tee Higgins,Tee Higgins CIN,tee higgins,CIN,5.9,74.8,0.5,0.0,0.1,0.0,10.3
2024,15,fantasypros_web,WR,Davante Adams,Davante Adams LAR,davante adams,LAR,5.8,71.7,0.5,0.0,0.1,0.0,10.0
2024,15,fantasypros_web,WR,Mike Evans,Mike Evans SF,mike evans,SF,4.9,71.0,0.5,0.0,0.1,0.0,10.0
2024,15,fantasypros_web,WR,CeeDee Lamb,CeeDee Lamb DAL,ceedee lamb,DAL,6.2,70.6,0.4,0.5,3.5,0.0,9.9
2024,15,fantasypros_web,WR,Terry McLaurin,Terry McLaurin WAS,terry mclaurin,WSH,5.3,71.4,0.4,0.1,0.3,0.0,9.7
2024,15,fantasypros_web,WR,Drake London,Drake London ATL,drake london,ATL,5.7,70.8,0.5,0.0,0.2,0.0,9.7
2024,15,fantasypros_web,WR,Jauan Jennings,Jauan Jennings MIN,jauan jennings,MIN,5.2,71.8,0.4,0.0,0.3,0.0,9.7
2024,15,fantasypros_web,WR,A.J. Brown,A.J. Brown PHI,aj brown,PHI,5.0,72.3,0.4,0.0,0.0,0.0,9.6
2024,15,fantasypros_web,WR,Zay Flowers,Zay Flowers BAL,zay flowers,BAL,5.1,65.0,0.5,0.5,2.9,0.0,9.6
2024,15,fantasypros_web,WR,Courtland Sutton,Courtland Sutton DEN,courtland sutton,DEN,5.6,71.2,0.4,0.0,0.1,0.0,9.5
2024,15,fantasypros_web,WR,Jerry Jeudy,Jerry Jeudy CLE,jerry jeudy,CLE,5.3,72.9,0.4,0.0,0.3,0.0,9.5
2024,15,fantasypros_web,WR,Cooper Kupp,Cooper Kupp SEA,cooper kupp,SEA,6.1,65.9,0.5,0.1,0.8,0.0,9.4
2024,15,fantasypros_web,WR,Garrett Wilson,Garrett Wilson NYJ,garrett wilson,NYJ,5.7,69.3,0.4,0.0,0.4,0.0,9.3
2024,15,fantasypros_web,WR,Jordan Addison,Jordan Addison MIN,jordan addison,MIN,4.7,65.5,0.4,0.2,1.0,0.0,9.2
2024,15,fantasypros_web,WR,Brian Thomas Jr.,Brian Thomas Jr. JAC,brian thomas,JAX,4.9,65.6,0.4,0.7,3.0,0.0,9.2
2024,15,fantasypros_web,WR,Jakobi Meyers,Jakobi Meyers JAC,jakobi meyers,JAX,5.9,68.7,0.4,0.2,1.2,0.0,9.1
2024,15,fantasypros_web,WR,Malik Nabers,Malik Nabers NYG,malik nabers,NYG,5.8,70.9,0.3,0.3,1.2,0.0,9.0
2024,15,fantasypros_web,WR,Jaxon Smith-Njigba,Jaxon Smith-Njigba SEA,jaxon smithnjigba,SEA,5.8,65.9,0.4,0.2,0.9,0.0,8.8
2024,15,fantasypros_web,WR,DK Metcalf,DK Metcalf PIT,dk metcalf,PIT,4.8,67.0,0.4,0.0,0.1,0.0,8.8
2024,15,fantasypros_web,WR,Khalil Shakir,Khalil Shakir BUF,khalil shakir,BUF,5.3,66.0,0.4,0.1,0.7,0.0,8.8
2024,15,fantasypros_web,WR,Ladd McConkey,Ladd McConkey LAC,ladd mcconkey,LAC,5.4,65.4,0.4,0.0,0.2,0.0,8.7
2024,15,fantasypros_web,WR,Calvin Ridley,Calvin Ridley TEN,calvin ridley,TEN,4.4,64.3,0.4,0.0,0.5,0.0,8.7
2024,15,fantasypros_web,WR,Jameson Williams,Jameson Williams DET,jameson williams,DET,3.8,60.0,0.4,0.7,4.4,0.0,8.7
2024,15,fantasypros_web,WR,DJ Moore,DJ Moore BUF,dj moore,BUF,5.0,63.6,0.3,0.2,1.3,0.0,8.4
2024,15,fantasypros_web,WR,Marvin Harrison Jr.,Marvin Harrison Jr. ARI,marvin harrison,ARI,4.1,56.1,0.4,0.0,0.1,0.0,8.1
2024,15,fantasypros_web,WR,Darnell Mooney,Darnell Mooney NYG,darnell mooney,NYG,4.2,58.3,0.3,0.0,0.3,0.0,7.7
2024,15,fantasypros_web,WR,Jaylen Waddle,Jaylen Waddle DEN,jaylen waddle,DEN,4.5,58.1,0.3,0.2,0.9,0.0,7.5
2024,15,fantasypros_web,WR,Christian Watson,Christian Watson GB,christian watson,GB,3.4,53.1,0.3,0.1,0.8,0.0,7.4
2024,15,fantasypros_web,WR,Keenan Allen,Keenan Allen LAC,keenan allen,LAC,4.8,54.4,0.3,0.0,0.2,0.0,7.2
2024,15,fantasypros_web,WR,Tank Dell,Tank Dell HOU,tank dell,HOU,3.9,51.7,0.3,0.5,3.3,0.0,7.2
2024,15,fantasypros_web,WR,Xavier Worthy,Xavier Worthy KC,xavier worthy,KC,3.4,47.6,0.3,1.3,4.8,0.1,7.2
2024,15,fantasypros_web,WR,DeVonta Smith,DeVonta Smith PHI,devonta smith,PHI,4.4,54.4,0.3,0.0,0.1,0.0,7.2
2024,15,fantasypros_web,WR,DeAndre Hopkins,DeAndre Hopkins BAL,deandre hopkins,BAL,4.2,51.5,0.3,0.0,0.1,0.0,7.1
2024,15,fantasypros_web,WR,Rome Odunze,Rome Odunze CHI,rome odunze,CHI,3.8,50.7,0.3,0.1,0.6,0.0,6.9
2024,15,fantasypros_web,WR,Josh Downs,Josh Downs IND,josh downs,IND,4.2,51.4,0.3,0.0,0.4,0.0,6.8
2024,15,fantasypros_web,WR,Jayden Reed,Jayden Reed GB,jayden reed,GB,3.7,45.0,0.3,0.6,4.2,0.0,6.7
2024,15,fantasypros_web,WR,Quentin Johnston,Quentin Johnston LAC,quentin johnston,LAC,3.3,47.8,0.3,0.1,0.5,0.0,6.6
2024,15,fantasypros_web,WR,Elijah Moore,Elijah Moore PHI,elijah moore,PHI,4.3,47.7,0.3,0.1,0.8,0.0,6.6
2024,15,fantasypros_web,WR,Michael Pittman Jr.,Michael Pittman Jr. PIT,michael pittman,PIT,4.0,50.8,0.2,0.0,0.1,0.0,6.4
2024,15,fantasypros_web,WR,Nick Westbrook-Ikhine,Nick Westbrook-Ikhine IND,nick westbrookikhine,IND,3.1,41.9,0.3,0.0,0.2,0.0,6.3
2024,15,fantasypros_web,WR,Romeo Doubs,Romeo Doubs NE,romeo doubs,NE,3.6,45.3,0.3,0.0,0.1,0.0,6.1
2024,15,fantasypros_web,WR,Keon Coleman,Keon Coleman BUF,keon coleman,BUF,3.1,44.9,0.3,0.0,0.1,0.0,6.1
2024,15,fantasypros_web,WR,Rashod Bateman,Rashod Bateman BAL,rashod bateman,BAL,2.8,40.0,0.3,0.0,0.1,0.0,5.8
2024,15,fantasypros_web,WR,Marquez Valdes-Scantling,Marquez Valdes-Scantling DAL,marquez valdesscantling,DAL,2.7,42.5,0.3,0.0,0.2,0.0,5.7
2024,15,fantasypros_web,WR,Xavier Legette,Xavier Legette CAR,xavier legette,CAR,3.4,40.3,0.2,0.1,1.0,0.0,5.5
2024,15,fantasypros_web,WR,DeMario Douglas,DeMario Douglas NE,demario douglas,NE,4.0,42.8,0.2,0.3,1.7,0.0,5.5
2024,15,fantasypros_web,WR,Devaughn Vele,Devaughn Vele NO,devaughn vele,NO,3.5,38.5,0.3,0.0,0.0,0.0,5.4
2024,15,fantasypros_web,WR,Kayshon Boutte,Kayshon Boutte NE,kayshon boutte,NE,3.1,39.7,0.2,0.0,0.5,0.0,5.3
2024,15,fantasypros_web,WR,Joshua Palmer,Joshua Palmer BUF,joshua palmer,BUF,3.2,38.9,0.2,0.0,0.1,0.0,5.2
2024,15,fantasypros_web,WR,Calvin Austin III,Calvin Austin III NYG,calvin austin,NYG,2.7,37.8,0.2,0.0,1.6,0.0,5.1
2024,15,fantasypros_web,WR,Tre Tucker,Tre Tucker LV,tre tucker,LV,2.8,35.0,0.2,0.5,3.0,0.0,5.1
2024,15,fantasypros_web,WR,Alec Pierce,Alec Pierce IND,alec pierce,IND,2.2,36.5,0.2,0.0,0.2,0.0,4.9
2024,15,fantasypros_web,WR,Michael Wilson,Michael Wilson ARI,michael wilson,ARI,2.7,34.5,0.2,0.0,0.1,0.0,4.8
2024,15,fantasypros_web,WR,Dyami Brown,Dyami Brown WAS,dyami brown,WSH,2.5,33.2,0.2,0.2,1.1,0.0,4.8
2024,15,fantasypros_web,WR,Tim Patrick,Tim Patrick NYJ,tim patrick,NYJ,2.6,32.9,0.2,0.0,0.2,0.0,4.7
2024,15,fantasypros_web,WR,Wan'Dale Robinson,Wan'Dale Robinson TEN,wandale robinson,TEN,4.2,38.7,0.1,0.2,1.7,0.0,4.7
2024,15,fantasypros_web,WR,Kendrick Bourne,Kendrick Bourne ARI,kendrick bourne,ARI,3.0,33.9,0.2,0.1,0.8,0.0,4.6
2024,15,fantasypros_web,WR,Jalen McMillan,Jalen McMillan TB,jalen mcmillan,TB,2.7,32.2,0.2,0.1,0.9,0.0,4.5
2024,15,fantasypros_web,WR,Darius Slayton,Darius Slayton NYG,darius slayton,NYG,2.5,36.2,0.2,0.0,0.1,0.0,4.5
2024,15,fantasypros_web,WR,Marvin Mims Jr.,Marvin Mims Jr. DEN,marvin mims,DEN,2.0,26.9,0.2,1.4,5.6,0.0,4.3
2024,15,fantasypros_web,WR,Tyler Lockett,Tyler Lockett LV,tyler lockett,LV,2.8,31.7,0.2,0.0,0.1,0.0,4.3
2024,15,fantasypros_web,WR,Parker Washington,Parker Washington JAC,parker washington,JAX,2.7,31.2,0.2,0.0,0.2,0.0,4.3
2024,15,fantasypros_web,WR,Demarcus Robinson,Demarcus Robinson SF,demarcus robinson,SF,2.3,29.6,0.2,0.0,0.2,0.0,4.2
2024,15,fantasypros_web,WR,Olamide Zaccheaus,Olamide Zaccheaus ATL,olamide zaccheaus,ATL,2.5,30.8,0.2,0.0,0.3,0.0,4.1
2024,15,fantasypros_web,WR,Michael Woods II,Michael Woods II DEN,michael woods,DEN,2.4,31.1,0.2,0.0,0.4,0.0,4.1
2024,15,fantasypros_web,WR,Jalen Coker,Jalen Coker CAR,jalen coker,CAR,2.4,30.4,0.2,0.0,0.0,0.0,4.1
2024,15,fantasypros_web,WR,Dontayvion Wicks,Dontayvion Wicks PHI,dontayvion wicks,PHI,2.0,27.5,0.2,0.0,0.2,0.0,4.0
2024,15,fantasypros_web,WR,Andrei Iosivas,Andrei Iosivas CIN,andrei iosivas,CIN,2.3,26.4,0.2,0.0,0.2,0.0,3.9
2024,15,fantasypros_web,WR,Troy Franklin,Troy Franklin DEN,troy franklin,DEN,2.2,27.0,0.2,0.1,0.6,0.0,3.8
2024,15,fantasypros_web,WR,David Moore,David Moore CAR,david moore,CAR,2.0,27.4,0.2,0.0,0.4,0.0,3.8
2024,15,fantasypros_web,WR,Van Jefferson,Van Jefferson WAS,van jefferson,WSH,1.8,25.9,0.2,0.0,0.3,0.0,3.5
2024,15,fantasypros_web,WR,Jalen Tolbert,Jalen Tolbert MIA,jalen tolbert,MIA,2.2,24.8,0.2,0.0,0.2,0.0,3.4
2024,15,fantasypros_web,WR,Ricky Pearsall,Ricky Pearsall SF,ricky pearsall,SF,1.8,23.2,0.2,0.0,0.2,0.0,3.3
2024,15,fantasypros_web,WR,John Metchie III,John Metchie III CAR,john metchie,CAR,1.9,22.4,0.1,0.0,0.3,0.0,3.0
2024,15,fantasypros_web,WR,Luke McCaffrey,Luke McCaffrey WAS,luke mccaffrey,WSH,1.9,20.7,0.1,0.0,0.3,0.0,3.0
2024,15,fantasypros_web,WR,KaVontae Turpin,KaVontae Turpin DAL,kavontae turpin,DAL,1.3,16.8,0.1,0.6,3.9,0.0,2.9
2024,15,fantasypros_web,WR,Tutu Atwell,Tutu Atwell MIA,tutu atwell,MIA,1.7,20.3,0.1,0.1,0.9,0.0,2.8
2024,15,fantasypros_web,WR,Adonai Mitchell,Adonai Mitchell NYJ,adonai mitchell,NYJ,1.5,20.9,0.1,0.1,0.6,0.0,2.8
2024,15,fantasypros_web,WR,Lil'Jordan Humphrey,Lil'Jordan Humphrey DEN,liljordan humphrey,DEN,1.7,19.0,0.1,0.0,0.0,0.0,2.7
2024,15,fantasypros_web,WR,Malik Washington,Malik Washington MIA,malik washington,MIA,1.5,17.2,0.1,0.3,1.6,0.0,2.6
2024,15,fantasypros_web,WR,Kevin Austin Jr.,Kevin Austin Jr. NO,kevin austin,NO,1.9,19.5,0.1,0.1,0.5,0.0,2.6
2024,15,fantasypros_web,WR,Scotty Miller,Scotty Miller CHI,scotty miller,CHI,1.5,19.3,0.1,0.0,0.4,0.0,2.5
2024,15,fantasypros_web,WR,Jalen Nailor,Jalen Nailor LV,jalen nailor,LV,1.2,16.4,0.1,0.1,0.5,0.0,2.4
2024,15,fantasypros_web,WR,Devin Duvernay,Devin Duvernay ARI,devin duvernay,ARI,1.6,16.4,0.1,0.3,1.6,0.0,2.3
2024,15,fantasypros_web,WR,Derius Davis,Derius Davis LAC,derius davis,LAC,1.1,12.3,0.1,0.5,2.9,0.0,2.0
2024,15,fantasypros_web,WR,Greg Dortch,Greg Dortch DET,greg dortch,DET,1.2,12.5,0.1,0.0,0.2,0.0,1.8
2024,15,fantasypros_web,WR,Mack Hollins,Mack Hollins NE,mack hollins,NE,1.0,11.8,0.1,0.0,0.0,0.0,1.8
2024,15,fantasypros_web,WR,Ja'Lynn Polk,Ja'Lynn Polk NO,jalynn polk,NO,1.1,12.2,0.1,0.0,0.1,0.0,1.7
2024,15,fantasypros_web,WR,Jahan Dotson,Jahan Dotson ATL,jahan dotson,ATL,1.0,12.2,0.1,0.0,0.1,0.0,1.7
2024,15,fantasypros_web,WR,Jonathan Mingo,Jonathan Mingo DAL,jonathan mingo,DAL,1.0,11.9,0.1,0.0,0.1,0.0,1.6
2024,15,fantasypros_web,WR,Jalin Hyatt,Jalin Hyatt NYG,jalin hyatt,NYG,0.9,12.5,0.1,0.0,0.0,0.0,1.5
